delta,p2p_dis,p2c_dis,p2p_changed,p2c_changed,flipped,new_p2p,new_p2c
101,1.7890750249773462,1.6984595366992727,0.22305350960756523,0.8480680313204303,0.004646948116824276,1.4080252793977555,2.6836125374660194
102,1.4688560936742188,1.8245225062934478,0.4734520427723504,0.34411880181990345,0.01847617727892099,1.4804037044735445,2.8614979560728884
103,1.4124745731721253,1.9861495211756908,0.3885447855004228,0.7428062075743378,0.03199780586474071,1.8284460494137544,2.9140858912531713
104,1.2155792607293476,2.027468933943754,0.3067138765476647,0.47811280755959495,0.029318238199409125,2.0906159085270968,2.8258271126045873
105,1.435130758822616,1.9519552824789832,0.1841048732338132,0.419226759532418,0.019963179025353238,2.9146241377015727,3.613335403588936
106,0.855932385642702,1.746274113421794,0.24946773048882773,0.2903288242757909,0.023656422718768146,1.9355254951719392,2.9807092625647864
107,2.7514450867052025,2.1944298476090385,0.35943247503941145,0.512874408828166,0.023121387283236993,1.998949027850762,2.9174986862848136
108,1.6610247892180567,1.7577426883370828,0.334307520867938,0.7316919324656757,0.035743571413553124,1.4570761758583715,2.876306217278863
109,1.098008167347279,1.9209934161180098,0.23126927243936996,0.558379864988749,0.0291690974247854,2.6731394282856904,2.7502291857654804
110,1.2675483214649033,2.071210579857579,0.34181078331637843,0.3072227873855544,0.018311291963377416,1.8433367243133265,2.6673448626653102
111,1.051763664883562,1.8803040662832322,0.28757591601978844,0.32377428307123035,0.020110203917467723,2.2664199814986126,2.66661303945622
112,1.6107726582677786,1.813844364267266,0.31939433370793163,0.9502967212791545,0.03745982926204136,1.5634549791999368,2.5157232704402515
113,0.9852506219027285,1.7902963586860714,0.37607976024915285,0.5425734041094549,0.025463733766869723,1.9372025150333967,2.816680704366051
114,1.1197971688147053,2.07248909974454,0.19015423621381788,0.3687839732631619,0.013445249025219446,1.8554443654802835,3.0021320323454277
115,1.3810693368600038,2.010202153788022,0.19459663706782543,0.33251464197997355,0.0245607406007935,1.6002267145286226,2.769695824674098
116,1.4500074839095944,1.878461308187397,0.22638826522975602,0.30496931597066307,0.01122586439155815,2.001945816494537,2.3705283640173627
117,1.1646854053253342,1.7201792393437767,0.24071399474132504,0.35921934599859273,0.02962633781431693,2.50712883753657,2.8107988001333184
118,1.3503253796095445,1.420824295010846,0.301879971077368,0.6652205350686913,0.023499638467100507,1.943239334779465,3.04410701373825
119,3.0682983765429914,2.1734517030382343,0.32539879036536623,0.7409896367559156,0.026527075301524424,3.6784211084780534,2.8330916422028083
120,2.2247834590667783,1.9121961441743505,0.27242246437552387,0.3684688460463817,0.02444816987985471,2.3994132439228837,2.57578932662755
121,1.3334718758658908,1.78373510667775,0.25284012191742866,0.24418121363258521,0.013854253255749516,1.6590468273760044,2.5162787475755057
122,1.7393539542455658,1.5885528232370834,0.39071202124925025,0.3855710736012338,0.011995544512038386,2.078656499014652,2.687001970696598
123,1.7451093016184072,2.1235260330438894,0.527080447342636,0.9477311889718553,0.011825522857046323,3.517248369767206,2.341453525695172
124,1.3880606903862718,1.6713045782813225,0.19545484661763732,0.7387530643344596,0.02153316106804479,3.4469621678924005,3.9322864904260255
125,2.604001270244522,2.975547792950143,0.4445855827246745,0.3890123848840902,0.02540489044140997,2.8818672594474437,2.4134645919339475
126,3.676693046289072,1.880543303450582,0.24521902517475835,0.5127306890017674,0.023884969984554385,2.3025111065110426,2.5206604990366395
127,2.446262431825473,1.5928777670837344,0.13634905357715751,0.29194738530638437,0.014436958614051972,4.631055502085339,2.8488931665062562
128,2.4145150034891834,1.4111808947817321,0.1519733271303404,0.8218965650926572,0.010855237652167171,2.3540358222842523,2.212917732806079
129,1.7363730123300956,2.144297523205517,0.2893955020550159,0.354047688684328,0.009236026661330296,3.000169327155458,2.670751042901344
130,2.4665033421044673,1.4169918035266007,0.20415570274929679,0.2888425127786347,0.007561322324048029,2.5073344826543265,2.3001542509754107
131,6.20795061210423,1.4924254911068822,0.14384824010668745,0.25473125852225903,0.01048893417444596,1.1208175374979397,2.315057614217001
132,1.1910910769904994,2.767212909486469,0.22381869120846443,0.30520730619336056,0.018781988073437575,5.160351223176973,2.274185722558733
133,1.2130929332042595,1.7046829622458857,0.37663359148112296,0.3115924491771539,0.022688770571151984,3.294409486931268,2.527529041626331
134,1.4992944496707432,1.8623588899341486,0.16462841015992474,0.554150987770461,0.022048447789275637,3.369002822201317,2.1313499529633115
135,1.3067192424482277,1.619007871976053,0.23025889734770533,0.7224372904284254,0.023025889734770533,2.3572754615971334,2.0579388950451163
136,1.7866764981140637,1.524347012279856,0.2878534358072658,0.24389552196477696,0.0070899861036272365,1.8972802813306486,2.443209211309946
137,1.9284751852683584,1.6968897372557825,0.165618684033236,0.5824724904558725,0.01263193352795868,1.301089153379744,2.175499663148439
138,1.5532315650389361,1.8723117145989712,0.23193050518680947,0.2347417840375587,0.007028197126873015,2.8126844901745804,2.2841640662337297
139,1.527699050199776,1.4378344001880246,0.31383500850257845,0.19355463079454177,0.015207863848142567,1.8000580663892383,2.22587825413723
140,1.74149771539577,1.659416126296205,0.14637883389422418,0.21478015814386167,0.010944211879941995,1.4979890010670607,1.6689923116911543
141,3.336212925254021,1.2519368683752246,0.12066861381929875,0.6170554115759596,0.017826045223305498,1.652337268775625,2.2145433104337213
142,2.2444441375119126,1.3273297330147373,0.3425367052941258,0.1477880139777075,0.015193160315465255,2.552450932998163,2.0096407508183587
143,2.5465685604092014,1.628873875105993,0.10804453075849996,0.6482671845509997,0.009573566016575946,2.180037747203151,2.0788314778850623
144,1.281788491233824,1.5099960371144727,0.19951078861421992,0.26237035215020704,0.010932098006258627,3.572063023545006,2.276609409803359
145,0.9440967433966267,1.5394611223082635,0.1352498143629999,0.1498355786570489,0.010607828577490187,2.1785827941020472,2.036703086878116
146,2.8088423138082947,1.5236829071192095,0.10818278981257005,0.3532233257735721,0.01694429238028206,1.8013086207346003,1.8651755689372018
147,1.2163598430672737,1.3711931348493,0.18763695529516736,0.2545564288619753,0.011809318864730814,1.2780307304719791,2.100746611381559
148,2.1337256229333192,0.8709349858098784,0.10935506548285469,0.2825005858307079,0.011716614158877288,2.230062228239644,2.039992709662301
149,1.803666469544648,2.194482297585684,0.16841076800452523,0.15812614095081376,0.012855783817139331,2.2381919625639575,1.959221453732034
150,1.9681553995971313,1.5396261274553829,0.12445311196931012,0.1886042006132844,0.011547195955915373,1.8026455908956776,2.1990993187154384
151,1.5039705844802491,1.5550391951586957,0.1391619640987667,0.3562035594821643,0.019150729004417433,1.9048591783060542,2.0312539897352093
152,1.2947236530697481,1.4883626744966019,0.20376393757989192,0.12656145191297635,0.006328072595648817,2.8780074165010823,2.03384253224153
153,1.6060474626680712,1.380506846768697,0.08302868827064874,0.144990395935312,0.009913873226346117,1.998884689262036,2.218229134394944
154,1.2413083929096074,1.4322789148957007,0.10038194104397219,0.1921946919988248,0.004896680050925473,2.7213299383018312,2.0333463911468024
155,1.57696551062503,1.4618410322828224,0.23504580994867366,0.22545210342015637,0.013191346476711278,2.6670504149278074,2.1597831822324554
156,1.470328349768494,1.4844661223624218,0.12841810106151108,0.2815773041623959,0.014137772593927827,1.9698629814206106,1.954547061110522
157,1.7770880492870644,1.3826981867400994,0.14352057128188372,0.1505215747590488,0.026837179995799397,2.9695923082308466,2.0162890014235373
158,1.180285789588275,1.34873434402466,0.19022081657442103,0.20855535311171464,0.014896810936551045,3.3300101985859487,1.9308558790837316
159,2.788591315211208,1.392064784553435,0.4907920714771726,0.1528148040735742,0.012269801786929315,2.207448885121192,2.370302617929527
160,1.6732031953070317,1.3754485762218494,0.10554734631750864,1.0954703523059317,0.012221271678869421,3.8097036897130225,1.945404246336396
161,1.6723819001979598,1.491730039051091,0.12115573921227135,0.16983438443148752,0.011899224386919507,1.7794749196802353,2.000151444674015
162,1.434223541048467,1.3406872231540017,0.16019438352040596,0.15589386315744205,0.010751300907409797,2.215843117017159,2.2416462391949428
163,2.115736384110302,1.5817799253518297,0.25799084343973694,0.26433488057350096,0.01691743235670406,1.4316377131860811,1.9127271958298528
164,2.139150918370595,1.768831637362987,0.11671954415712572,0.4000297104294218,0.010610867650647794,3.6140615218106387,1.7805035917786998
165,2.7999665425954583,1.2661536531303583,0.1265108109238426,0.27706913136213457,0.004182175567730333,2.2876500355484923,1.7659236334741333
166,1.8058808766939936,1.207754726451397,0.26246444704701355,0.1673080140538732,0.008365400702693659,2.64555797222687,1.8037895265183201
167,1.5793000360806144,1.591670532446781,0.09380959744343075,0.4752332354002371,0.01340137106334725,2.14421937013556,2.005051286016185
168,1.8682238601792678,1.3210282377442473,0.33995548931130937,0.23888764113767688,0.01225064826347061,1.999918329011577,1.7743022234926598
169,2.926101474722665,1.4209303033686198,0.14310798055355384,0.23039369918905478,0.012179402600302456,3.201152983446162,1.882732651963421
170,3.964615679123049,1.3732582390456711,0.09974509586611992,0.2095654539409388,0.007052683546089287,3.374205313693289,1.9626610782545615
171,2.1682182726796437,1.3883851207028575,0.1088139281828074,0.16825857413452625,0.014105509208882441,2.4503284568572927,1.9072663523153186
172,2.1619838675822365,1.4932981498695612,0.15592671444421122,0.18391356062650555,0.012993892870350935,4.7057882795086305,2.2519415874538966
173,2.006753684047566,1.3178392081353834,0.11030372226683825,0.40251182862284834,0.009675765111126161,2.7111493841375505,1.9061257268918539
174,1.790098101961084,1.4643652029382828,0.3257328990228013,0.1509260939753742,0.0066865991001748065,3.2878963004002406,2.071890492611308
175,4.372678710087847,1.6137934905651552,0.09635984320475999,0.3171455033632392,0.010290857041285047,2.80098418014613,2.5343574295310174
176,1.5141955835962144,2.016102453034512,0.4425820424690428,0.14124958802203494,0.009416639201468995,4.322237393474269,1.5876453693676726
177,1.8092014495686246,1.2389396810213205,0.10301502915693236,0.17199830761023527,0.011037324552528467,3.0646971174187376,2.5174297750225345
178,6.333144953667572,1.1491159611399662,0.12110121370327512,0.5714183194739723,0.005382276164590005,2.2354387003597154,1.7043874521201683
179,3.6827616992783274,1.7149021650174838,0.1887880366044193,0.2966669146640875,0.010229893609106465,7.173945390967934,2.026448924931181
180,1.8455969968732362,1.515002195006137,0.20964548411084333,0.2078536423663062,0.013438813084028419,4.298628345144557,1.8411173925118933
181,2.5348895998047403,2.2759961296733757,0.4428211542987648,0.2039766734368326,0.008716951856274897,4.391600345191294,1.8096392053626689
182,1.8200732499957013,1.3394776209226749,0.11606513403373626,0.5029489141461905,0.0163350929380814,2.3780456350912185,1.8080368657255361
183,2.741089968342581,1.312251080777479,0.1004186948973687,0.14977703645709228,0.01021207066752902,2.292609864860265,1.5241515471287062
184,2.0847905826153714,1.443316557195257,0.0955386846370383,0.20216668088373282,0.007677215729762006,3.197133839460889,1.6582785976285934
185,4.180627346657014,1.2408869732123313,0.23319246375835537,0.14732375869210176,0.012627750745037294,2.4043237418551007,1.7746199047025744
186,2.610178160429631,1.367317364248572,0.09632597391526725,0.2872730372517262,0.017048844940755262,5.500809820134686,1.5744608302787486
187,1.60156766768091,1.391553115491467,0.11740971027913745,0.1595779865061516,0.008268289456277285,5.258632094192354,3.4040547691493583
188,7.492116650104459,4.00153363432211,0.28560026916847286,0.3059443979311586,0.01564932981745057,5.86145648312611,4.659587953145906
189,2.8500766447004535,2.1950410088655006,0.2575894056480033,0.26312046650547577,0.021334091878822358,3.241991814029931,2.5292751149670507
190,1.8277806976944861,1.3759344822987676,0.10119472532299945,0.1819936145343866,0.012551283760992179,2.5785043576488307,1.6089176871121849
191,1.9381500959364877,1.1745422625474828,0.12273655918154912,1.4627401325244114,0.007768136657060071,2.6768998920229006,1.433998026893289
192,1.6821006645335959,1.0598695545163672,1.3490647304947083,0.16613339896628107,0.003845680531626877,2.5043071621954223,1.5528857986709328
193,2.254680169442631,1.4120219242974053,0.11007697796942137,0.12222340312466787,0.008350667294231966,2.123346947451528,1.4180951368750285
194,2.068242108223562,1.5308488077773807,0.15050052827205632,0.16418239447860689,0.008361140459558684,4.226936554145985,1.5042451790424214
195,2.4135570010270455,1.1543098700564132,0.13917211199261717,0.1949898039682658,0.0037211794650432403,2.866796659869312,1.6440170876561035
196,2.845177795964109,1.29688202723526,0.12976193109346545,0.22118510981840703,0.00958468809213097,2.3983838741309267,1.2496958704739998
197,2.395471351407423,1.1351259234012285,0.15559820098841906,1.561909560398035,0.015559820098841905,5.866793121077628,4.255981268940376
198,6.890031975531767,2.7957736688447103,0.23842624774085916,0.3739746976226887,0.0166828861393021,5.626303350479633,4.270818851661337
199,2.660858466746206,1.1750506367747842,0.14358647096362476,0.23653616714297607,0.006936544490996365,3.583418884048722,1.6592214422463305
200,1.9556473678450257,1.42073437671008,0.16074751012367297,0.6730874466455072,0.007524351537703842,2.738863959724198,1.573957535296049
201,1.8839666307493173,1.4854873577706846,1.4976857028618673,0.3334214324923252,0.012876030929581665,3.408759767147146,1.4380493490827522
202,1.8885943061686512,1.1192659325101342,0.13222831422255762,0.18365043642021892,0.01001729653201194,4.155174601478553,1.6214663986483329
203,3.577300226789787,1.3899809600551054,0.17545341711775522,0.1585579028767862,0.0071481021788715095,1.9416844827698245,1.3984287171755898
204,2.80744865671839,1.270287945145756,0.21534782637416355,1.6990018694305173,0.013211523090439482,3.364974931134936,1.5576385723628148
205,2.2500687793950034,1.1469782919128533,0.19585751529522735,0.18472180372325792,0.011790753429144122,2.7184237072748947,1.3755879000668143
206,2.051702379558435,1.260684594668436,0.6368473778020635,0.36688653838647983,0.009757620701768081,3.230422960332019,1.2828018682591105
207,2.763993520684956,1.194302316612244,0.15812614095081376,0.15491219499652895,0.008356259481140564,4.039287275345178,1.5324094310030083
